1.069700956339999953e+00,8.970340132385069554e-01
7.274609804150000691e-01,9.171560650468858489e-01
7.892770171170000459e-01,7.745635814230183991e-01
6.237750053410000550e-01,7.422946578459993505e-01
6.914690136910000007e-01,6.984124477835347289e-01
8.557710051540000640e-01,6.974019919272252954e-01
7.093830108640000187e-01,7.561074404016012718e-01
1.014547944070000041e+00,7.317152455089286356e-01
1.115731000900000103e+00,8.116328235644106881e-01
4.182830154900000208e-01,8.889108260304553477e-01
1.002280950550000105e+00,6.691136143443944251e-01
1.218860983849999968e+00,7.474401175892182447e-01
1.143296003339999922e+00,9.254563714956013376e-01
6.528189778330000248e-01,9.372290875669978538e-01
6.746559739110000731e-01,7.521216471432127237e-01
6.009536385540000802e-01,6.793735633596135193e-01
6.694570183749999348e-01,6.749909862013379058e-01
6.538079977039999990e-01,6.831611264658611349e-01
7.814120054240000224e-01,6.817345691067644431e-01
1.206303954120000022e+00,7.285839891012838576e-01
8.469259738919999725e-01,8.947894564104045267e-01
8.286409974099999687e-01,8.350554678385377905e-01
6.482390165329999787e-01,7.660218739571778013e-01
5.623700022700000023e-01,7.143089514779732419e-01
7.183309793469999649e-01,6.672331987970473444e-01
1.099647998810000082e+00,7.074662058007872290e-01
9.541710019110001273e-01,8.472579804728258557e-01
7.290139794350000146e-01,8.419620274462856768e-01
6.694499850270000385e-01,7.315345078843650262e-01
8.631219863889999511e-01,6.920201235571238341e-01
6.464660167689999515e-01,7.541908325009429870e-01
8.223180174830000411e-01,7.114878819892841433e-01
9.235979914669999458e-01,7.422938422349907306e-01
8.300920128820000743e-01,8.054953627231207225e-01
1.067314028740000031e+00,7.797940323698434595e-01
1.546175003050000107e+00,8.408127034489245588e-01
6.827279925350000500e-01,1.038376978088044300e+00
6.385620236399999206e-01,8.096976331309218011e-01
6.464239954950000699e-01,6.502076770840609088e-01
6.881093978879999629e-01,6.579451995150813470e-01
7.273989915849999877e-01,6.959449054478201724e-01
6.500350236890000133e-01,7.228785019107686338e-01
8.693690299990000092e-01,7.010866843854794972e-01
4.408580064769999640e-01,7.641558995015435007e-01
4.518609941010000020e-01,6.565857949747734290e-01
7.575070261959999662e-01,5.903149524556664529e-01
4.952389895920000229e-01,6.927747631275995577e-01
6.850870251659999521e-01,6.500355061376941190e-01
7.243813276289999825e-01,6.700728394487990291e-01
8.653740286830000628e-01,7.256419429522947828e-01
7.400469779970000328e-01,7.764762602432522254e-01
8.070759773250000269e-01,7.564889458003588585e-01
8.204330205920000729e-01,7.550739629824866350e-01
1.114411950110000049e+00,7.681452085904277860e-01
1.108605027200000093e+00,8.706363900901524788e-01
4.751499891279999943e-01,9.090463278510458878e-01
1.039268016820000140e+00,6.881034960877197015e-01
9.457899928090000019e-01,7.742029568513398852e-01
7.877500057220000462e-01,8.391444499176154981e-01
3.504549860949999762e-01,7.743456684466004658e-01
9.367713332179998797e-01,6.051581406450293743e-01
9.868059754369999936e-01,7.298112660010531716e-01
6.470239758489999549e-01,8.340269359476693012e-01
1.029777050020000084e+00,7.282382954655427509e-01
1.187446951870000156e+00,7.998422798177096116e-01
9.328820109369999614e-01,9.100823646210691731e-01
7.528370022769999004e-01,8.355173809880650504e-01
6.420040130619999452e-01,7.287203728954539939e-01
2.307340055699999837e-01,6.716124441456272631e-01
4.714997112749998998e-01,5.582559570588859765e-01
8.772729635240000823e-01,5.934074491539436114e-01
7.876309752460000091e-01,7.579920380307839656e-01
2.742219865320000283e-01,7.613732155867772855e-01
3.992269933219999567e-01,5.710045105059721182e-01
9.923512339589999343e-01,5.381576746192894278e-01
7.627239823340000724e-01,7.662442512073914802e-01
7.200859785079999353e-01,7.754487257073685580e-01
6.264780163759999798e-01,7.103297864163544695e-01
7.269890308380000388e-01,6.826314663567224494e-01
9.301019906999999920e-01,7.095652399205797378e-01
6.872699856759999504e-01,7.956248938821806060e-01
8.662552833559999943e-01,7.485429570228350205e-01
8.352038264269999734e-01,7.681538989661321759e-01
9.402499794959999768e-01,7.858250474996764101e-01
1.023357987399999836e+00,8.020781625364171719e-01
7.322629690170000538e-01,8.395241063900042988e-01
9.300749897960000068e-01,7.630353292304500323e-01
8.702930212019999168e-01,7.895341530588728673e-01
5.104020237919999481e-01,7.896082764102057006e-01
1.025817990299999982e+00,6.570165445239745106e-01
4.551239907739999535e-01,7.823707904758130383e-01
7.345349788670000324e-01,6.901561257352702983e-01
7.012919783589999234e-01,6.914114370119122110e-01
1.014386057849999911e+00,7.222965522198397936e-01
1.123770236970000225e+00,8.185618778048741051e-01
4.825370013710000294e-01,9.047131302070785530e-01
4.689320027830000681e-01,7.074332733074137902e-01
8.755196928980000237e-01,5.936488400017845279e-01
1.145424962039999883e+00,7.281843829188275885e-01
1.943787455560000099e+00,8.854761340321117835e-01
1.557039022450000143e+00,1.207975597544888258e+00
2.104775905609999942e+00,1.175606055949088846e+00
1.062240004540000005e+00,1.284473703964398528e+00
7.867829799650000178e-01,1.011307266754634338e+00
2.247971057890000068e+00,7.725480115058297459e-01
5.664669871329999218e-01,1.239562024734248702e+00
8.389729857439999217e-01,8.606848017798411909e-01
3.188189864160000386e-01,6.488946778291584394e-01
6.386680006980000046e-01,5.388653116313171232e-01
7.540266513819999794e-01,6.107447768102592933e-01
1.085826039310000102e+00,7.310809281041537044e-01
6.014299988750000381e-01,8.530358434522448130e-01
6.923220157619999204e-01,7.370303104726758647e-01
8.782439827919999997e-01,6.876537647026713662e-01
1.279224038119999962e+00,7.670660284205609303e-01
7.251669764520000117e-01,9.309512600852006825e-01
4.283109903339999969e-01,8.035079934585560579e-01
7.012249827380000466e-01,6.213118548181004730e-01
8.846225738529999161e-01,6.763433655584421000e-01
7.809653878210001121e-01,7.813811530900395264e-01
9.259700179100002204e-01,7.665362509123099244e-01
9.178640246389998536e-01,7.811510615427206261e-01
9.073020219799998731e-01,7.933765377264035967e-01
4.099450111390000040e-01,7.973084388208302453e-01
8.741459846500000408e-01,6.588497423584700474e-01
1.231343984599999830e+00,7.343516021099303348e-01
7.683960199359999299e-01,9.221236383153773586e-01
9.357339143750000865e-01,8.183041534325398159e-01
7.523270249369999885e-01,7.987660906812943384e-01
6.247839927670000293e-01,7.661919493444243612e-01
1.977947235109999591e+00,6.919081109025535525e-01
2.476479291920000048e+00,1.132410489533251630e+00
6.822599768639999729e-01,1.491810105336409009e+00
1.294077992440000102e+00,8.864968935765384916e-01
2.116506099700000032e+00,7.951921356127984453e-01
2.030230045320000176e+00,1.213122661794994839e+00
1.727593064309999926e+00,1.331377633144704697e+00
1.321619033810000010e+00,1.198656995972156247e+00
1.114274978639999913e+00,1.004858003333403582e+00
1.618482947350000201e+00,8.937318758030260435e-01
1.102354049679999948e+00,1.061700469981604833e+00
8.501269817350000091e-01,9.686333283218377943e-01
6.531813144679999850e-01,7.961621766451472126e-01
6.168276071549999573e-01,7.019079392845692933e-01
1.023204803470000090e+00,6.700088002617383687e-01
1.176781058310000017e+00,8.065569362866691350e-01
1.108754038809999898e+00,9.109078040617901717e-01
9.838110208509999177e-01,8.966490827501245597e-01
1.829927563669999868e+00,8.440519784171551798e-01
1.342131018639999951e+00,1.131170597669771238e+00
1.265669584270000092e+00,1.069856913657740494e+00
7.930377125740000199e-01,9.284454797056209685e-01
1.030689358710000114e+00,7.609105131444190429e-01
8.210232257839999992e-01,7.904116884449556846e-01
1.099169254300000009e+00,7.784114229484900838e-01
5.255355238910000004e-01,8.432313460282931938e-01
7.758393883709999717e-01,6.997058994370378704e-01
7.209759950640000081e-01,6.908659576997647767e-01
8.666771054269999386e-01,7.271364455884745670e-01
8.462041020389999835e-01,7.754479395854315671e-01
7.614132165909999195e-01,7.926992473405771733e-01
6.587246060370000045e-01,7.567543818496950125e-01
1.078659296040000104e+00,7.053732340211996688e-01
1.281940340999999872e+00,8.318997850502255487e-01
6.600005030629999547e-01,9.511768120192036768e-01
1.112500548360000119e+00,7.401734780325652796e-01
6.280704736709999958e-01,7.802094302767618172e-01
6.864575743680000341e-01,7.066384434339902931e-01
9.000409841539999123e-01,6.843820180915829443e-01
7.342569231990000445e-01,7.782350893875531472e-01
1.011121273039999879e+00,7.463689214433308905e-01
8.827599883079999543e-01,8.121417314991816738e-01
7.521411776540001259e-01,8.148503888174765120e-01
9.489411115650000506e-01,7.544426335230900449e-01
6.799052953720000625e-01,8.014880161949852200e-01
7.211565971369999772e-01,7.348030238089944266e-01
6.504104733470000843e-01,7.091870925414914817e-01
7.167106270790000178e-01,6.862141765985054764e-01
9.056316018100001308e-01,6.855483778428084207e-01
6.526464819910000603e-01,7.693353958098304579e-01
7.056654095649999014e-01,7.268530037486469197e-01
6.581057906149999637e-01,7.112147094343707066e-01
6.592794060709999959e-01,7.046140939044717166e-01
6.634064316750000190e-01,6.927073494201777537e-01
7.808002829549999246e-01,6.976462467506022724e-01
7.565907239910000248e-01,7.377805574930594856e-01
9.280405640600000172e-01,7.474369757195946651e-01
7.073829770089999913e-01,7.965006791581720202e-01
3.888399899009999383e-01,7.422925847355795748e-01
3.422417938710000107e-01,6.038264508851901580e-01
2.337300032380000281e-01,5.497710853426021060e-01
1.459127068520000015e-01,5.327505361916846649e-01
3.949534893039999828e-01,5.050821921377591783e-01
9.678409695629999199e-01,5.614601985663859596e-01
7.839220166210000285e-01,7.739794357905509514e-01
8.333759903910000766e-01,7.860949130048152655e-01
9.723259806630000224e-01,7.631067821998351874e-01
6.905210018160000685e-01,8.233700392050473660e-01
1.345324039460000121e+00,7.503793605477008244e-01
7.227010130879999439e-01,9.040983243100230160e-01
6.804850101469999135e-01,7.796158511155504289e-01
7.610610127449999318e-01,6.609672280967439084e-01
8.075709938999999782e-01,7.073955861515395238e-01
5.886639952659999953e-01,7.484306654173465967e-01
9.960750937460000065e-01,6.850248845101901685e-01
1.045413970949999882e+00,7.933100838353459583e-01
4.713059961800000197e-01,8.694300401988793725e-01
1.047140955920000005e+00,6.760806142838799992e-01
1.126214265820000060e+00,7.778074926720428550e-01
2.560461759570000329e+00,9.031492300442947041e-01
7.747610211370000721e-01,1.381227087729491210e+00
7.172060012819999608e-01,9.163472993716260673e-01
8.005080223080000001e-01,5.786807740577964987e-01
5.680390000339999856e-01,6.091789950517463303e-01
1.195780038829999947e+00,6.088401930744947732e-01
7.970449924470000003e-01,8.248066822205734061e-01
4.899359941480000979e-01,7.888740139258287876e-01
9.918130040170001216e-01,6.252556140192292444e-01
7.445690035819999553e-01,7.578218525680080475e-01
6.096370220180000743e-01,7.719442232954629723e-01
8.565919995309999591e-01,6.926906856018411052e-01
8.144299983980000102e-01,7.502757895417844214e-01
7.605929970739999657e-01,7.719361232946521101e-01
9.157519936560000184e-01,7.478356137491223299e-01
7.421634793279999753e-01,7.900437112185874078e-01
7.329360246660000522e-01,7.597148179878873142e-01
8.745691180230000805e-01,7.225874124857100123e-01
9.644910097120000803e-01,7.691586754657586678e-01
1.477671980859999845e+00,8.229866350655421492e-01
6.752679944040000937e-01,9.704076683114127855e-01
5.030400156970000758e-01,7.413894514461706331e-01
7.066659927370000371e-01,5.535847809142101505e-01
2.968195915220000369e+00,6.236413235152026280e-01
1.255300998690000114e+00,1.483819530619607585e+00
4.084815025330000182e+00,1.216047742281310740e+00
1.692322969440000158e+00,1.975835031717360302e+00
4.121052026750000041e-01,1.535017613710977002e+00
1.035750985149999970e+00,6.775606183147474537e-01
6.408920288089999806e-01,6.798994184804905139e-01
7.065470218660000468e-01,6.946593151690243495e-01
1.060830354689999977e+00,7.039163685595239972e-01
1.880954027180000043e+00,8.436830624027397141e-01
1.886373996729999725e+00,1.169259442097964952e+00
1.328773975370000082e+00,1.285581447296763713e+00
3.931840062139999592e-01,1.075180514491660633e+00
6.382430195809999374e-01,6.676797723991005906e-01
1.045531988140000035e+00,6.040592345082503867e-01
6.588029861449999913e-01,8.032905382051663823e-01
8.046740293499999863e-01,7.476295777155496092e-01
8.740410208700001293e-01,7.301962204013204838e-01
8.532550334930000258e-01,7.846698930905928737e-01
8.952109813689997919e-01,7.896724375415957731e-01
7.301589846610000434e-01,7.964311794217876495e-01
4.149410128589999802e-01,7.428852092675207741e-01
2.700940072540000125e-01,6.204402545378959744e-01
4.911319911480000466e-01,5.488042363517668942e-01
5.079169869420000483e-01,6.006332886789159664e-01
1.224020004270000017e+00,6.324862485269279189e-01
1.267657995220000222e+00,8.434876573106009356e-01
2.633487939829999736e+00,9.534437232602973600e-01
3.999615430829999596e+00,1.432233781717121568e+00
6.651418209080000032e+00,2.170926255254134851e+00
2.102678060530000170e+00,3.589956540932057294e+00
1.283689975739999989e+00,2.171921192332389783e+00
1.291347503659999951e+00,1.041113798451086980e+00
1.353754043579999733e+00,8.677855136643203293e-01
2.390191078189999985e+00,8.600516614024774631e-01
1.461441040039999972e+00,1.284843764536603095e+00
1.599208951000000045e+00,1.164354201959514556e+00
1.471150994300000070e+00,1.055587079894370506e+00
1.298205018039999992e+00,1.051352927196925968e+00
1.579622030259999921e+00,9.847357569979386938e-01
1.360355019570000268e+00,1.060971101619679002e+00
8.036410212519999874e-01,1.033730601457420795e+00
4.276689887049999750e-01,7.918256926143569796e-01
2.694070041180000041e-01,5.718657693747232207e-01
3.897170126439999938e-01,4.781391408998889592e-01
4.179170131680000067e-01,5.277469980595520527e-01
1.546036005019999937e+00,5.793358323456897496e-01
1.017611026760000037e+00,9.559472174421117519e-01
8.653150200839999640e-01,9.422385673468115508e-01
6.194109916690000439e-01,7.956051171684035417e-01
8.454149961469999974e-01,6.873523822364191460e-01
8.048596382139999728e-01,7.306579151961324348e-01
1.435889005660000217e+00,7.630684131042070328e-01
2.565752029420000024e+00,9.713372114144688263e-01
6.206179142000000759e+00,1.473928584926645691e+00
9.309499859810000943e-01,3.115998419857726187e+00
9.077759981159998492e-01,1.577746861933287059e+00
4.609797894950000141e-01,6.450584465542601453e-01
5.264570117000000327e-01,4.815773074706893309e-01
7.942249774930000283e-01,4.870560544651387769e-01
9.704009890560000295e-01,6.830274169367814840e-01
6.695889830590000535e-01,8.217992816542237788e-01
6.997730135920000594e-01,7.521167110019004731e-01
6.903669834139999351e-01,7.131211113137192470e-01
6.361600160600000553e-01,7.120486357816585565e-01
9.726700186730000697e-01,6.896288215875905347e-01
6.393389701839999884e-01,7.836827424717245361e-01
5.123779773709999930e-01,7.215346815961345417e-01
