2.271838903427124023e+00,1.378552661264033086e+00
1.619559049606323242e+00,1.481496404743845474e+00
9.529291987419129528e-01,1.301075846777133727e+00
1.009992599487304910e+00,5.694048013096211225e-01
5.887439846992492676e-01,1.168877164905345767e+00
6.802809834480285645e-01,9.987495254959006807e-01
4.273129999637603760e-01,7.296097169935696902e-01
6.998339891433715820e-01,8.583706747978316898e-01
4.410580098628997248e-01,1.098214294545838188e+00
5.408580303192138672e-01,6.965370333548687176e-01
7.528159022331237793e-01,9.168136651102060108e-01
5.274289846420288086e-01,9.657573969753207033e-01
1.964309960603713989e-01,1.186590956484654402e+00
4.671179950237273615e-01,5.596740794287026199e-01
5.547019839286804199e-01,7.665165017334502062e-01
8.850799798965454102e-01,1.035922710562308779e+00
2.138541936874389648e+00,9.419885074880872677e-01
6.092389822006225586e-01,1.485640455681316530e+00
7.129009962081909180e-01,1.114668788145753098e+00
3.648749887943267267e-01,4.986240720876181087e-01
5.899639725685120739e-01,7.496064329783215241e-01
5.155799984931945801e-01,9.054330703913519018e-01
9.922652840614319958e-01,9.636048499775830001e-01
1.047405958175659180e+00,1.057541805493512621e+00
7.252134084701538086e-01,1.048798751451930134e+00
3.731540143489837646e-01,9.038480509619228886e-01
4.757589995861053467e-01,9.414311609813825754e-01
3.424789905548095703e-01,8.227531634582985198e-01
2.017119973897933960e-01,9.008232184581961288e-01
9.968400001525878906e-01,7.834978792008484572e-01
7.147979736328125000e-01,1.147727765663606903e+00
6.598609685897827148e-01,1.026405649920385743e+00
1.405602574348449707e+00,9.282891866688836036e-01
5.991539955139160156e-01,1.146832781849703053e+00
8.065109848976135254e-01,1.029218888692613021e+00
5.833169817924499512e-01,1.124326796479272472e+00
7.861356735229492188e-01,7.559103879912947299e-01
1.794924020767211914e+00,7.758023717648374618e-01
7.979059815406799316e-01,1.254389721625325249e+00
5.163450241088867188e-01,1.196661435640533178e+00
8.763459920883178711e-01,6.630961142489468774e-01
3.526079952716827393e-01,1.001412840943160631e+00
4.273239970207214355e-01,9.463815125623986635e-01
7.610700130462646484e-01,8.938467073070071045e-01
1.040465950965881126e+00,1.064281511627475307e+00
8.856300115585327148e-01,9.543886350410432096e-01
5.889170169830322266e-01,1.021565932440169799e+00
7.707089781761169434e-01,9.314118347670460318e-01
5.497890114784240723e-01,8.832943718492423102e-01
6.790698766708374023e-01,9.443943376905016285e-01
7.805925011634826660e-01,9.359923815838808725e-01
1.158666014671325684e+00,1.019362404920866716e+00
8.721716403961181641e-01,1.159771438097332297e+00
6.048160195350646973e-01,9.527260449874126458e-01
1.565044999122619629e+00,1.166690538173625225e+00
6.543220281600952148e-01,1.058916061325947400e+00
1.019487023353576882e+00,9.181786705956970218e-01
7.356550097465515137e-01,7.689439555110672009e-01
7.574622035026550293e-01,9.016827173056256584e-01
8.811730146408081055e-01,9.085137063724397777e-01
8.849580287933349609e-01,1.001967271527535619e+00
8.084459900856018066e-01,9.005293738612738519e-01
1.129655003547668457e+00,1.057125422475388765e+00
7.403799891471862793e-01,9.108789408964674816e-01
9.269612431526185192e-01,1.134934301452771521e+00
1.218243002891540305e+00,9.180100543433848959e-01
3.990249931812286377e-01,1.116394304793160597e+00
6.109709739685058594e-01,8.840140644374042678e-01
7.899720072746276855e-01,7.940030215053234253e-01
6.398169994354248047e-01,1.124926388385034004e+00
1.116701006889343262e+00,8.631655098830973705e-01
5.032150149345397949e-01,9.965341661890464442e-01
9.551209807395936169e-01,9.831253321215817076e-01
1.680999040603637695e+00,9.011693312170574455e-01
7.800469994544982910e-01,1.158281605720316687e+00
1.057572960853576882e+00,1.276300935674937298e+00
1.006701946258545144e+00,7.676931319817135169e-01
8.943279981613160290e-01,1.030846261380913509e+00
3.339664936065673828e+00,1.040727403399339668e+00
1.388463973999023438e+00,1.562913065002078827e+00
1.530205488204956055e+00,1.582979508583059358e+00
1.328132033348083496e+00,6.062866869517823387e-01
1.071274042129516602e+00,1.257108489463546031e+00
5.731109976768493652e-01,1.018240069197452025e+00
7.516850233078002930e-01,9.309689759999582037e-01
4.773139953613281250e-01,9.205495578168979565e-01
5.709800124168395996e-01,7.671008542925388252e-01
8.770678043365478516e-01,8.983851909664316571e-01
7.424970269203186035e-01,1.045848744635852201e+00
8.187379837036132812e-01,9.778279978381788640e-01
1.206400990486145020e+00,9.542002760909271686e-01
1.039423942565917969e+00,1.131725778204850652e+00
1.788149356842041238e+00,1.076993782834965385e+00
6.484749913215637207e-01,1.077873711938408752e+00
1.694116115570068359e+00,1.445762728815279008e+00
2.537543058395385742e+00,7.346866201967857668e-01
1.891402959823608176e+00,1.917987455794930352e+00
1.257205009460449219e+00,1.496261914028407025e+00
1.209768056869506836e+00,2.635181771746877843e-01
1.219037055969238503e+00,1.044301106808614987e+00
1.373784780502319114e+00,1.044606539052393757e+00
1.206277012825012207e+00,1.079072328299857775e+00
1.326927900314331055e+00,1.157690122493065576e+00
7.780900001525878906e-01,1.059337076080138385e+00
1.068904995918274148e+00,1.098700013307238876e+00
7.130650281906127930e-01,9.201075488741107256e-01
1.142132997512817383e+00,1.003543439387503344e+00
8.417040109634399414e-01,9.825449276773365881e-01
4.040270149707794189e-01,1.072595325812933931e+00
7.453827857971191406e-01,9.413914172871465924e-01
6.674619913101196289e-01,8.251311879126588256e-01
5.991179943084716797e-01,1.028253211243006726e+00
1.111775994300842507e+00,9.439220424644286789e-01
7.566530108451843262e-01,9.511181924890396155e-01
5.684260129928588867e-01,9.300179371163511677e-01
1.201630949974060059e+00,8.875975269538133317e-01
8.802530169486999512e-01,1.056548344776726767e+00
8.531429767608642578e-01,1.108511820222312316e+00
7.591750025749206543e-01,9.113431324383185483e-01
1.005007982254028320e+00,9.030633489274608738e-01
7.687720060348510742e-01,1.014493722782790597e+00
1.740013241767883301e+00,1.008106717658157514e+00
2.913533687591552734e+00,1.480250870896878457e+00
4.963075160980224609e+00,1.578802005636474437e+00
1.471215128898620605e+00,3.993329110438081475e+00
1.000648975372314453e+00,1.615048431986132016e+00
8.220189809799194336e-01,-1.320197216018124786e+00
9.362199902534482643e-01,9.420642242587474735e-01
5.486897230148315430e-01,9.501306602138182011e-01
1.111255049705505371e+00,1.498572074548419453e+00
7.148039937019348145e-01,8.305102441096553489e-01
1.052167057991027832e+00,-5.385418510034657019e-02
8.955980539321898304e-01,1.149985540101740256e+00
7.769405245780944824e-01,1.001170283415807161e+00
5.699509978294372559e-01,2.190362930084143400e+00
8.244060277938842773e-01,3.694804142041798189e-01
5.800840258598327637e-01,-2.669782070557765730e-01
9.488009810447691761e-01,9.044540518507974136e-01
7.918390035629272461e-01,9.045724488499660154e-01
6.937990188598632812e-01,1.038252329721613298e+00
6.834830045700073242e-01,8.825193844046363978e-01
9.433320164680479847e-01,9.210068796819605996e-01
1.032713770866394043e+00,9.728284002407003861e-01
2.556216001510620117e+00,1.057217857399468386e+00
2.464895963668823242e+00,1.597038310776064840e+00
2.728049993515014204e+00,1.384026421004461049e+00
3.558506965637206476e-01,1.400986230097201135e+00
3.262020051479339600e-01,1.095714472552116625e+00
3.781589865684509277e-01,4.896553787538354130e-01
6.306380033493041992e-01,7.053284800335688498e-01
8.854129910469055176e-01,1.069190353776399816e+00
9.743152856826782227e-01,8.615313102813446644e-01
7.307389974594116211e-01,1.026771528034667647e+00
9.521890282630921520e-01,9.731166315356812868e-01
1.011654973030090332e+00,9.902039559971169691e-01
7.643579840660095215e-01,1.021381056320439740e+00
3.306220054626464844e+00,9.329485959115906279e-01
7.543110251426696777e-01,1.878781224483025092e+00
1.409499049186706321e+00,1.547388308930580658e+00
6.401469707489013672e-01,1.321385293207554823e-01
8.640019893646240234e-01,9.468295021038956039e-01
8.469420075416564941e-01,6.042131007837688861e-01
7.976629734039306641e-01,9.747749248729046245e-01
9.555831551551821068e-01,1.032894603141108369e+00
9.546210169792175293e-01,9.848572619134438044e-01
5.251880288124084473e-01,9.690339135900449818e-01
1.275226235389709695e+00,1.015719538109438380e+00
8.355640172958374023e-01,8.570326752709134244e-01
7.640249729156494141e-01,1.080931980081328181e+00
4.752210080623626154e-01,9.049040170300806096e-01
7.414129972457885742e-01,8.817092328139924939e-01
1.069700956344604492e+00,9.910030264300748737e-01
7.892770171165466309e-01,9.702054164596403130e-01
6.914690136909484863e-01,9.346388845732696016e-01
7.093830108642578125e-01,9.041846967684021852e-01
1.115731000900268555e+00,9.733567394448039423e-01
1.002280950546264648e+00,1.039348939602916078e+00
1.143296003341674805e+00,1.005071325234396129e+00
6.746559739112854004e-01,9.696577948387546941e-01
6.694570183753967285e-01,9.712069817785040637e-01
7.814120054244995117e-01,8.874917447442208784e-01
8.469259738922119141e-01,8.632044778200060886e-01
6.482390165328979492e-01,1.034502517546057376e+00
7.183309793472290039e-01,8.343683337625036334e-01
9.541710019111631080e-01,9.040733434789901546e-01
6.694499850273132324e-01,1.163581805083902632e+00
6.464660167694091797e-01,7.905628422927182264e-01
9.235979914665222168e-01,9.521724321297343474e-01
1.067314028739929199e+00,9.229643027592185911e-01
6.827279925346374512e-01,1.050971520777948420e+00
6.464239954948425293e-01,1.091356932192205420e+00
7.273989915847778320e-01,7.413428790295774062e-01
8.693690299987792969e-01,8.059472769056318375e-01
4.518609941005707342e-01,9.341086962037373764e-01
4.952389895915985107e-01,9.368244211463079285e-01
7.243813276290893555e-01,9.244740287922833533e-01
7.400469779968261719e-01,7.989496049014325196e-01
8.204330205917358398e-01,9.884245048919670928e-01
1.108605027198791504e+00,9.934024441274439399e-01
1.039268016815185547e+00,1.067310605125217915e+00
7.877500057220458984e-01,9.979579148544691636e-01
9.367713332176208496e-01,9.457105487393838716e-01
6.470239758491516113e-01,9.484441990985301718e-01
1.187446951866149902e+00,9.858238557490716092e-01
7.528370022773742676e-01,1.043445386442326539e+00
2.307340055704116821e-01,1.034282446823180379e+00
8.772729635238647461e-01,5.257007041283637827e-01
2.742219865322113037e-01,9.850396427520239362e-01
9.923512339591979980e-01,1.038292514829820767e+00
7.200859785079956055e-01,8.045838123432382805e-01
7.269890308380126953e-01,1.134967513081895252e+00
6.872699856758117676e-01,8.151748827324768465e-01
8.352038264274597168e-01,9.308767222243627959e-01
1.023357987403869629e+00,9.597713355231818344e-01
9.300749897956847034e-01,1.083986139286454264e+00
5.104020237922668457e-01,8.966912506054994791e-01
4.551239907741546076e-01,9.924860000771182911e-01
7.012919783592224121e-01,7.396546708476808840e-01
1.123770236968993919e+00,9.390430590664569088e-01
4.689320027828217108e-01,1.009923817379221544e+00
1.145424962043762207e+00,9.845186817616417008e-01
1.557039022445678711e+00,9.365308126725686577e-01
1.062240004539489524e+00,1.380615357788113506e+00
2.247971057891845703e+00,9.776914593564572931e-01
8.389729857444763184e-01,1.055319914463300757e+00
6.386680006980895996e-01,1.397184420119758963e+00
1.085826039314270020e+00,2.836072774334317814e-01
6.923220157623291016e-01,1.036163962734042654e+00
1.279224038124084473e+00,9.757689541066966177e-01
4.283109903335570734e-01,1.016685098270336152e+00
8.846225738525390625e-01,9.210512943298952981e-01
9.259700179100035511e-01,9.043479577846842421e-01
9.073020219802856445e-01,1.140025987928598994e+00
8.741459846496582031e-01,8.727978712012470774e-01
7.683960199356079102e-01,8.826683202238466697e-01
7.523270249366759144e-01,1.026337813139767574e+00
1.977947235107421431e+00,9.145315276198137111e-01
6.822599768638610840e-01,1.136013748701074189e+00
2.116506099700928178e+00,1.730030371064107841e+00
1.727593064308166504e+00,6.875040468717464881e-01
1.114274978637695090e+00,1.322481283678440311e+00
1.102354049682617188e+00,6.576215511179599460e-01
6.531813144683837891e-01,9.568367385157720006e-01
1.023204803466796875e+00,8.177765936341214736e-01
1.108754038810729980e+00,8.883824137147742217e-01
